;USAF;STATION NAME;LAT;LON;ELEV(M);BEGIN;END;REGION
1382;304980;SREDNAYAYA NYUKZHA;55.167;123.5;557.2;19530219;19760105;Амурская обл.
1383;304990;TYNDA;55.183;124.667;528.0;19530216;20201118;Амурская обл.
1384;305040;TULUN;54.6;100.633;522.0;19480101;20201118;Иркутская обл.
1385;305070;IKEJ;54.183;100.083;527.0;19530216;20081018;Иркутская обл.
1386;305130;ZHAMENKA;54.7;104.85;470.0;19530216;19550531;Иркутская обл.
1387;305140;UST-UDA;54.167;103.01700000000001;427.0;19480102;20040315;Иркутская обл.
1388;305210;ZHIGALOVO;54.8;105.167;418.0;19480101;20201118;Иркутская обл.
1389;305260;TIRKA;54.483000000000004;107.06700000000001;650.8;19550701;20201118;Иркутская обл.
1390;305360;DAVSA;54.35;109.51700000000001;469.0;19550415;20010528;Бурятия
1391;305370;SOLNETHNAYA;54.033;108.26700000000001;464.0;19530216;20050922;Иркутская обл.
1392;305420;TASSA;54.85;111.15;563.0;19480103;20060726;Бурятия
1393;305440;SAKHULI;54.417;110.4;573.0;20011121;20040501;Бурятия
1394;305450;POD-LKAT;54.433;111.367;874.0;19600105;19600829;Бурятия
1395;305470;KURUMKAN;54.317;110.31700000000001;509.0;19550315;20010528;Бурятия
1396;305490;KARAFTIT;54.2;111.95;1302.0;19480101;20041117;Бурятия
1397;305500;TSIPIKAN WEST;54.917;113.15;1251.0;19550305;19600623;Бурятия
1398;305510;VERKHNIY TSIPIKAN;54.85;113.06700000000001;1166.0;19540301;20040424;Бурятия
1399;305520;ZADORNY WEST;54.7;113.5;1375.0;19590101;19591208;Бурятия
1400;305540;BAGDARIN;54.483000000000004;113.583;995.0;19480101;20201118;Бурятия
1401;305550;TROICKIJ PRIISK;54.617;113.133;1314.0;19530216;20030618;Бурятия
1402;305650;UST-KARENGA;54.45;116.51700000000001;686.0;19550315;20020910;Забайкальский край
1403;305670;BUGARIHTA;54.05;115.01700000000001;738.0;19550315;20010528;Забайкальский край
1404;305760;TUPIK;54.433;119.9;644.0;19480101;20010528;Забайкальский край
1405;305850;KROPOCHEVA SOUTHEAST;54.333;120.5;757.0;19590101;19630204;Забайкальский край
1406;305970;URUSA;54.033;122.9;454.0;19530216;19910725;Амурская обл.
1407;305980;TAKHTAMYGDA NE;54.15;123.667;425.0;19530216;19631110;Амурская обл.
1408;305990;TIGAN-URKAN;54.083;124.76700000000001;379.0;19590130;19880915;Амурская обл.
1409;306030;ZIMA;53.933;102.05;458.0;19480101;20201118;Иркутская обл.
1410;306050;SARAM;53.333;101.18299999999999;600.0;19530310;20010528;Иркутская обл.
1411;306060;ZALARI;53.6;102.53299999999999;450.0;19690101;20070921;Иркутская обл.
1412;306120;BALAGANSK;54.0;103.06700000000001;427.0;19530216;20201118;Иркутская обл.
1413;306170;CEREMHOVO;53.167;103.083;598.0;19690101;20080429;Иркутская обл.
1414;306180;BOHAN;53.133;103.76700000000001;446.0;19530216;20011112;Иркутская обл.
1415;306200;SARMA;53.1;106.81700000000001;464.0;19550701;19910326;Иркутская обл.
1416;306220;KACUG;53.967;105.9;533.0;19480101;20201118;Иркутская обл.
1417;306270;BAJANDAJ;53.1;105.53299999999999;762.0;19480101;20201118;Иркутская обл.
1418;306320;BOLSOJ USKAN ISLAND;53.85;108.6;460.0;19550701;20020615;Бурятия
1419;306350;UST'-BARGUZIN;53.417;109.01700000000001;461.0;19530216;20201118;Бурятия
1420;306360;BARGUZIN;53.617;109.633;489.0;19320106;20201118;Бурятия
1421;306370;UZUR;53.317;107.73299999999999;461.6;19550701;20201118;Иркутская обл.
1422;306380;MAKSIMIHA;53.266999999999996;108.75;475.0;19550701;20000108;Бурятия
1423;306490;UST-ZAZA;53.183;111.71700000000001;973.0;19550306;20010528;Бурятия
1424;306500;ROMANOVKA;53.2;112.78299999999999;923.0;19480101;20201118;Бурятия
1425;306510;BOLSOJ AMALAT;53.917;113.417;935.0;19550315;20010625;Бурятия
1426;306550;INGUR;53.583;113.76700000000001;810.0;19590101;20010528;Бурятия
1427;306570;POLIVTSEVO;53.283;112.78299999999999;1203.0;19550312;19890929;Бурятия
1428;306580;ALEKSEYEVKA;53.133;113.617;914.0;19740620;20011025;Бурятия
1429;306640;TUNGOKOCEN;53.533;115.617;811.0;19480101;20201118;Забайкальский край
1430;306670;KIKER;53.167;115.833;596.0;19550315;20020319;Забайкальский край
1431;306690;ZILOVO;53.067;117.48299999999999;708.0;19480101;20171016;Забайкальский край
1432;306730;MOGOCHA;53.75;119.73299999999999;625.0;19480101;20201118;Забайкальский край
1433;306750;KSEN'EVSKAJA;53.55;118.71700000000001;582.0;19480108;20011209;Забайкальский край
1434;306760;SOBOLINA;53.383;119.68299999999999;456.0;19530218;19590408;Забайкальский край
1435;306790;GORBICA;53.1;119.21700000000001;384.0;19530216;20141112;Забайкальский край
1436;306820;AMAZAR;53.867;120.867;472.0;19530216;20020516;Забайкальский край
1437;306830;EROFEJ PAVLOVIC;53.967;121.93299999999999;522.0;19311231;20201118;Амурская обл.
1438;306860;IGNASINO;53.467;122.4;295.0;19530216;20180725;Амурская обл.
1439;306880;POKROVKA;53.35;121.55;314.0;19530216;20010528;Забайкальский край
1440;306920;SKOVORODINO;54.0;123.96700000000001;398.0;19480101;20141029;Амурская обл.
1441;306930;TALDAN;53.7;124.833;462.1;19530216;19590731;Амурская обл.
1442;307000;KHORYO-IN-BURYAT;52.167;100.35;1590.0;19570701;19891023;Бурятия
1443;307030;INGA;52.967;101.98299999999999;543.0;19480101;20201118;Иркутская обл.
1444;307080;ILCIR;52.05;101.06700000000001;2083.0;19550701;19960326;Бурятия
1445;307100;IRKUTSK;52.268;104.389;510.5;19320101;20201118;Иркутская обл.
1446;307110;MIKHAYLOVKA;52.95;103.28299999999999;535.0;19530216;19631230;Иркутская обл.
1447;307120;USOL' E-SIBIRSKOE;52.783;103.68299999999999;437.4;19740429;20131225;Иркутская обл.
1448;307130;UST'ORDYNSKIJ;52.817;104.76700000000001;526.0;19480101;20010926;Иркутская обл.
1449;307140;DABADY;52.1;102.7;755.9;19530315;20201118;Иркутская обл.
1450;307141;KHEYTA-IN-IRKUT;52.55;103.05;759.0;20050729;20050729;Иркутская обл.
1451;307150;ANGARSK;52.483000000000004;103.85;437.0;19960901;20050416;Иркутская обл.
1452;307180;SMOLENSHCHINA;52.25;104.2;437.0;19730108;19891030;Иркутская обл.
1453;307190;IRKUTSK OBSERVATORY;52.266999999999996;104.31700000000001;468.0;19570701;19740416;Иркутская обл.
1454;307250;KRESTOVAYA SE;52.65;106.417;568.0;19550701;19590131;Иркутская обл.
1455;307260;SUHAJA;52.567;107.133;461.0;19590130;20060426;Бурятия
1456;307270;BOLSOJE-GOLOUSTNOJ;52.033;105.4;461.0;19570701;20020606;Иркутская обл.
1457;307290;KABANSK;52.05;106.65;467.0;19480101;20021107;Бурятия
1458;307300;CHEREMUKHOVO;52.766999999999996;108.133;462.0;19530216;19600731;Бурятия
1459;307310;GORJACINSK;52.983000000000004;108.28299999999999;487.0;19480101;20201118;Бурятия
1460;307330;TAKARKHAY NW;52.75;109.0;1043.0;19591006;19600814;Бурятия
1461;307380;VERKHNIYS TALTSY NE;52.05;108.93299999999999;592.0;19550315;19620105;Бурятия
1462;307390;HORINSK;52.167;109.78299999999999;666.1;19480101;20201118;Бурятия
1463;307410;ZAMAKTA;52.766999999999996;109.96700000000001;1286.0;19480101;20201118;Бурятия
1464;307450;SOSNOVO-OZERSKOE;52.533;111.55;952.0;19480101;20201118;Бурятия
1465;307500;CHITA /NORTHWEST FLO;52.067;113.43299999999999;659.9;19600127;19601221;Забайкальский край
1466;307510;TELEMBA;52.733000000000004;113.26700000000001;929.0;19530216;20020418;Бурятия
1467;307570;BEKLEMISEVO;52.117;112.667;968.0;19591127;20020423;Забайкальский край
1468;307580;KADALA;52.026;113.306;692.5;19320101;20201118;Забайкальский край
1469;307640;USUGLI;52.65;115.167;646.0;19480101;20201118;Забайкальский край
1470;307650;ZJUL'ZJA;52.55;116.2;533.0;19530216;20011223;Забайкальский край
1471;307660;CHERNYSHEVSK;52.533;117.0;539.0;19530216;20020526;Забайкальский край
1472;307670;EDAKUY-IN-CHITA;52.3;115.03299999999999;779.0;19550315;19810426;Забайкальский край
1473;307680;NERCINSK;52.0;116.53299999999999;482.0;19530216;20020422;Забайкальский край
1474;307720;UST'-KARA;52.7;118.8;407.0;19530216;20030602;Забайкальский край
1475;307770;SRETENSK;52.233000000000004;117.7;525.0;19320101;20201118;Забайкальский край
1476;307810;URJUPINO;52.75;120.03299999999999;370.0;19480108;20201118;Забайкальский край
1477;307910;IRKUTSK;52.266999999999996;104.35;498.0;20040706;20090225;Иркутская обл.
1478;308020;MONDY;51.683;100.98299999999999;1304.0;19490101;20201118;Бурятия
1479;308030;BAGO-GORHON;51.7;102.45;889.0;19740517;20031119;Бурятия
1480;308060;KYREN;51.683;102.167;758.0;19730101;20020207;Бурятия
1481;308110;TUNKA;51.733000000000004;102.53299999999999;721.0;19530216;20060426;Бурятия
1482;308120;SLJUDJANKA;51.65;103.667;471.0;19480101;20011202;Иркутская обл.
1483;308130;ISTOK ANGRY;51.9;104.81700000000001;470.0;19530216;20020408;Иркутская обл.
1484;308140;KULTUK;51.733000000000004;103.7;472.0;19540402;20021124;Иркутская обл.
1485;308150;HAMAR-DABAN;51.533;103.6;1442.0;19530216;20201118;Иркутская обл.
1486;308180;UNKNOWN;51.167;103.667;481.0;19740419;20010528;Бурятия
1487;308220;BABUSKIN;51.717;105.85;467.0;19530216;20201118;Бурятия
1488;308230;MUKHINO;51.808;107.43799999999999;515.1;19480101;20201118;Бурятия
1489;308240;TANHOJ;51.567;105.117;472.0;19480101;20060426;Бурятия
1490;308290;NOVOSELENGINSK;51.1;106.65;556.0;19480101;20201118;Бурятия
1491;308370;MUHORSIBIR;51.016999999999996;107.833;733.0;19550315;20010528;Бурятия
1492;308380;PETROVSKIJ ZAVOD;51.317;108.867;806.0;19480101;20201118;Забайкальский край
1493;308410;INNOKENTYEVKA SOUTH;51.9;110.15;684.0;19531112;19551231;Бурятия
1494;308430;MOGZON;51.733000000000004;112.0;907.0;19480102;20020127;Забайкальский край
1495;308440;HILOK;51.35;110.46700000000001;802.0;19480101;20201118;Забайкальский край
1496;308450;HARAGUN;51.55;111.167;858.0;19550113;20000210;Забайкальский край
1497;308460;ULETY;51.35;112.46700000000001;743.0;19480101;20201118;Забайкальский край
1498;308490;NIKOLAJEVSKOE;51.05;111.76700000000001;817.0;19570701;20020507;Забайкальский край
1499;308510;TURGUTUJ (MTN STN);51.85;112.633;1030.0;19530216;19600808;Забайкальский край
1500;308530;KARYMSKAJA;51.633;114.31700000000001;616.0;19530216;20020614;Забайкальский край
1501;308560;SEDLOVAJA;51.483000000000004;114.53299999999999;877.0;19480101;19960801;Забайкальский край
1502;308580;KUROT-DARASUA;51.2;113.71700000000001;805.0;19550315;20020618;Забайкальский край
1503;308590;AGINSKOE;51.1;114.51700000000001;681.0;19530216;20201118;Забайкальский край
1504;308620;SHILKA;51.867;116.03299999999999;597.0;19480101;20201118;Забайкальский край
1505;308660;BALEJ;51.583;116.633;649.0;19690101;20010729;Забайкальский край
1506;308740;SELOPUGINO;51.65;117.56700000000001;715.0;19530216;20020207;Забайкальский край
1507;308750;TAJNA;51.583;118.46700000000001;698.0;19530216;20050104;Забайкальский край
1508;308790;NERCHINSKIJ ZAVOD;51.317;119.617;619.0;19340102;20201118;Забайкальский край
1509;309110;SANAGA;50.733000000000004;102.833;1170.0;19550312;20021002;Бурятия
1510;309150;CAKIR;50.417;103.617;989.0;19550315;20021121;Бурятия
1511;309160;TOREJ;50.516999999999996;104.833;733.0;19550315;19950909;Бурятия
1512;309240;PETROPAVLOVKA;50.633;105.31700000000001;684.0;19600520;20010528;Бурятия
1513;309250;KJAHTA;50.367;106.45;797.0;19480101;20201118;Бурятия
1514;309340;BICURA;50.6;107.583;638.0;19530216;20010804;Бурятия
1515;309350;KRASNYJ CHIKOJ;50.367;108.75;771.0;19550315;20201118;Забайкальский край
1516;309380;MENZA;49.433;108.9;940.0;19550315;20010528;Забайкальский край
1517;309400;ESUTAY;50.183;110.417;1100.0;19590825;19620831;Забайкальский край
1518;309410;ENGOROK;50.967;110.35;920.0;19550315;19601213;Забайкальский край
1519;309420;NOVOSALIYA SOUTHEAST;50.95;111.45;940.0;19550315;19570328;Забайкальский край
1520;309440;CEREMHOVO;50.567;110.2;885.0;19550315;20020302;Забайкальский край
1521;309470;SUMILOVKA;50.067;110.15;1154.0;19550107;20020616;Забайкальский край
1522;309480;GRJAZI;50.016999999999996;111.18299999999999;1234.0;19550315;20011112;Забайкальский край
1523;309490;KYRA;49.567;111.96700000000001;908.0;19480101;20201118;Забайкальский край
1524;309540;DULDURGA;50.633;113.583;811.0;19550313;20020927;Забайкальский край
1525;309570;AKSA;50.266999999999996;113.26700000000001;732.0;19480101;20201118;Забайкальский край
1526;309610;OLOVJANNAJA;50.95;115.583;640.0;19480102;20180808;Забайкальский край
1527;309640;KUBUHAJ;50.5;114.81700000000001;679.0;19730101;20020217;Забайкальский край
1528;309650;BORZYA;50.4;116.51700000000001;676.0;19361231;20201118;Забайкальский край
1529;309670;SOLOV'EVSK;49.9;115.75;623.0;19530216;20201118;Забайкальский край
1530;309680;HARANOR;50.1;116.667;705.0;19850306;20020612;Забайкальский край
1531;309690;MATSIYEVSKAYA;49.733000000000004;117.26700000000001;736.0;19530216;20020310;Забайкальский край
1532;309710;ALEKSANDROVSKIJ ZAVOD;50.917;117.93299999999999;807.0;19480101;20180808;Забайкальский край
1533;309720;DONO;50.883;118.583;694.0;19530216;20010528;Забайкальский край
1534;309750;PRIARGUNSK;50.333;119.06700000000001;521.1;19480105;20201118;Забайкальский край
1535;309760;BIRKA-IN-CHITA;50.65;118.55;587.0;19570701;19890714;Забайкальский край
1536;309780;KAJLASTUJ;49.833;118.383;550.0;19480101;20180808;Забайкальский край
1537;310040;ALDAN;58.617;125.367;679.0;19341013;20201118;Саха (Якутия)
1538;310050;TOMMOT;58.967;126.26700000000001;283.5;19340807;20201118;Саха (Якутия)
1539;310070;USMUN;58.317;125.35;951.0;19590101;20041003;Саха (Якутия)
1540;310110;BUJAGA;59.667;127.05;278.4;19570702;20201118;Саха (Якутия)
1541;310160;UGINO;58.633;128.5;230.6;19590101;20201118;Саха (Якутия)
1542;310260;UCHUR;58.733000000000004;130.61700000000002;197.4;19590101;20201118;Саха (Якутия)
1543;310410;UST'-MIL';59.633;133.033;179.4;19590101;20201118;Саха (Якутия)
1544;310540;UST'-JUDOMA;59.183;135.15;212.0;19590101;20201118;Саха (Якутия)
1545;310620;YUGORENOK;59.766999999999996;137.667;383.7;19590102;20201118;Саха (Якутия)
1546;310670;KURUN-URJAKAH;58.65;137.217;457.0;19590102;20080227;Хабаровский край
1547;310830;HEJDZHAN;59.967;144.783;121.0;19590101;20150701;Хабаровский край
1548;310860;INJA;59.5;144.8;6.0;19590101;19780425;Хабаровский край
1549;310870;UL' YA;58.817;141.85;5.0;19590101;20201118;Хабаровский край
1550;310880;OHOTSK;59.367;143.2;6.0;19360103;20201118;Хабаровский край
1551;310920;TALON;59.8;148.833;19.0;19590101;19941127;Магаданская обл.
1552;310930;ARMAN;59.717;150.2;8.0;19590101;19890401;Магаданская обл.
1553;310960;SPAFAR' EVA (OSTROV);59.15;149.033;52.0;19630523;20201118;Магаданская обл.
1554;310970;USKI;59.183;146.333;17.0;19590101;19931118;Хабаровский край
1555;311020;KANKU;57.65;125.96700000000001;1204.0;19690101;20201118;Саха (Якутия)
1556;311120;SVETLYY WEST;57.8;127.883;777.0;19590101;19631231;Саха (Якутия)
